iso3,year,sstran,deficit,debt,ln_population,ln_gdppc,inflation_cpi,dependency_ratio,KOFGI,KOFEcGI,KOFSoGI,KOFPoGI,ln_gdppc_lag1,ln_gdppc_lag2,ln_gdppc_lag3,deficit_lag1,deficit_lag2,deficit_lag3
AUS,2020,7.78398156697935,-11.5320951561936,65.7639709248332,17.06002481141249,4.80280171148459,0.8469055,53.606124638161646,78.49667358398438,64.76553344726562,83.05754852294922,87.84465789794922,4.7508328759630585,4.777980285276547,4.7886360461504776,-1.20232635330553,-0.555046354825133,-0.625536782305774
AUS,2021,6.71162741398318,-3.98023885602917,62.6721961610805,17.061433762245418,4.785529151492383,2.86391,54.25581575935253,78.27374267578125,64.92752838134766,83.41099548339844,86.68273162841797,4.80280171148459,4.7508328759630585,4.777980285276547,-11.5320951561936,-1.20232635330553,-0.555046354825133
AUS,2022,5.66287298253212,-1.419870938411,55.0668825350917,17.07432687534397,4.782366732322584,6.594097,54.584771843465305,79.59246826171875,67.80874633789062,84.2608642578125,86.88928985595703,4.785529151492383,4.80280171148459,4.7508328759630585,-3.98023885602917,-11.5320951561936,-1.20232635330553
AUS,2023,5.82842779419297,-0.712234942127373,55.7102081665026,17.098671946979124,4.761013466843414,5.597015,54.833050159145735,79.49404907226562,67.5986099243164,84.17971801757812,86.88591003417969,4.782366732322584,4.785529151492383,4.80280171148459,-1.419870938411,-3.98023885602917,-11.5320951561936
AUT,1980,16.42090926,-2.19556422288827,35.83927873560032,15.836983019067363,4.913386346094862,6.328318,,71.81100463867188,65.2618179321289,70.5993423461914,79.57186126708984,,,,,,
AUT,1981,16.86494659,-2.20803260577016,37.60037661977201,15.839533201381052,4.895954344491877,6.803043,,72.04953002929688,66.72315216064453,70.75015258789062,78.67526245117188,4.913386346094862,,,-2.19556422288827,,
AUT,1982,17.19825326,-3.83499126302432,39.96690658018421,15.8402503715614,4.92213587233514,5.436026,,71.65742492675781,66.12625122070312,70.68852996826172,78.15750122070312,4.895954344491877,4.913386346094862,,-2.20803260577016,-2.19556422288827,
AUT,1983,17.32162433,-4.737933118996,44.22501171520908,15.838634361748861,4.931975050933698,3.339167,,71.71806335449219,65.45427703857422,70.86971282958984,78.83020782470703,4.92213587233514,4.895954344491877,4.913386346094862,-3.83499126302432,-2.20803260577016,-2.19556422288827
AUT,1984,17.48831294,-3.0901534794608,46.65348423135482,15.83857141270794,4.89335399255026,5.663189,,72.59784698486328,66.7698745727539,71.1355209350586,79.88814544677734,4.931975050933698,4.92213587233514,4.895954344491877,-4.737933118996,-3.83499126302432,-2.20803260577016
AUT,1985,17.83247148,-3.23128141294197,48.83792535285917,15.83904092238703,4.889006874418568,3.189511,,74.66184997558594,68.84458923339844,71.12956237792969,84.01140594482422,4.89335399255026,4.931975050933698,4.92213587233514,-3.0901534794608,-4.737933118996,-3.83499126302432
AUT,1986,17.94220575,-4.33613089207707,53.51793414163073,15.839676412361722,4.889254642272416,1.705446,,74.16272735595703,67.67623138427734,70.87460327148438,83.93733978271484,4.889006874418568,4.89335399255026,4.931975050933698,-3.23128141294197,-3.0901534794608,-4.737933118996
AUT,1987,18.45595294,-4.97103612580247,57.72674419761587,15.840309254400806,4.873622603063927,1.401955,,73.80115509033203,67.52003479003906,71.59648895263672,82.28693389892578,4.889254642272416,4.889006874418568,4.89335399255026,-4.33613089207707,-3.23128141294197,-3.0901534794608
AUT,1988,18.08699805,-3.68863031395906,58.79246347115761,15.84172496290399,4.868414378589861,1.91572,,73.29298400878906,67.32710266113281,71.46765899658203,81.08419036865234,4.873622603063927,4.889254642272416,4.889006874418568,-4.97103612580247,-4.33613089207707,-3.23128141294197
AUT,1989,17.60273045,-3.30414277399623,57.62057451197757,15.846230101901295,4.8730206123726525,2.568347,,73.05411529541016,68.66728973388672,71.98348236083984,78.51158905029297,4.868414378589861,4.873622603063927,4.889254642272416,-3.68863031395906,-4.97103612580247,-4.33613089207707
AUT,1990,17.54958369,-2.73351025032358,57.2116391889198,15.853850118014455,4.886238148358126,3.261872,48.09179092919095,73.12904357910156,68.73048400878906,72.31832885742188,78.33831024169922,4.8730206123726525,4.868414378589861,4.873622603063927,-3.30414277399623,-3.68863031395906,-4.97103612580247
AUT,1991,17.54110214,-3.16503908548478,57.49884244455258,15.8638342990459,4.903976684426986,3.337426,48.22852476808265,76.6570816040039,70.41370391845703,72.47894287109375,87.07857513427734,4.886238148358126,4.8730206123726525,4.868414378589861,-2.73351025032358,-3.30414277399623,-3.68863031395906
AUT,1992,17.95757946,-2.16937921004179,57.47569664198927,15.874839821911182,4.899309413569471,4.020847,48.41719030741542,77.30113220214844,70.25785064697266,72.891357421875,88.75422668457031,4.903976684426986,4.886238148358126,4.8730206123726525,-3.16503908548478,-2.73351025032358,-3.30414277399623
AUT,1993,19.28439217,-4.70404646196383,61.93698018136473,15.883086101321133,4.889585618777472,3.631786,48.65124603205345,77.8743896484375,70.87654113769531,72.6745834350586,90.0720443725586,4.899309413569471,4.903976684426986,4.886238148358126,-2.16937921004179,-3.16503908548478,-2.73351025032358
AUT,1994,19.47229411,-5.22222265634016,65.18256799675203,15.886934796787918,4.886617142944438,2.953407,48.93735453206853,78.52804565429688,72.02142333984375,73.05052947998047,90.51225280761719,4.889585618777472,4.899309413569471,4.903976684426986,-4.70404646196383,-2.16937921004179,-3.16503908548478
AUT,1995,19.9766938274524,-6.16962475407786,70.3389971140676,15.888465859394945,4.893019881890277,2.243364,49.16278102628949,79.36517333984375,73.80366516113281,73.04877471923828,91.24304962158203,4.886617142944438,4.889585618777472,4.899309413569471,-5.22222265634016,-4.70404646196383,-2.16937921004179
AUT,1996,19.9276568648128,-4.57706309091881,70.7248934524332,15.889816057732432,4.888975011623495,1.860974,49.19445662891356,80.43035888671875,75.2330093383789,73.68682861328125,92.37120056152344,4.893019881890277,4.886617142944438,4.889585618777472,-6.16962475407786,-5.22222265634016,-4.70404646196383
AUT,1997,19.2830512615296,-2.62261713370848,66.6667312285745,15.890949223815662,4.8796409395149745,1.305983,49.04586260503817,81.3836898803711,77.41370391845703,73.99739074707031,92.73998260498047,4.888975011623495,4.893019881890277,4.886617142944438,-4.57706309091881,-6.16962475407786,-5.22222265634016
